Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
13,18376242;-0,409730298;-1,046582897;-0,660937098;1,303860623
13,19384642;-0,425016199;-1,019027016;-0,948579762;1,455629896
13,20393042;-0,466776245;-0,974453691;-1,194616563;1,610760315
13,21401442;-0,336185737;-0,96178716;-1,42752695;1,753821138
13,22409942;-0,085950306;-0,948315906;-1,660617431;1,914246788
13,23418342;0,116138384;-0,869137151;-1,760556872;1,966837058
13,24426742;0,358164982;-0,74220287;-1,818202232;1,996248134
13,25435142;0,538362026;-0,659860771;-1,923263834;2,103376733
13,26443542;0,46479985;-0,639899839;-1,878025095;2,037765679
13,27451942;0,299654819;-0,531400075;-1,999513865;2,090510642
13,28460342;0,109607994;-0,362889898;-2,271923363;2,303332098
13,29468742;-0,11043353;-0,309240232;-2,236502684;2,260479892
13,30477142;-0,310942942;-0,252191581;-2,12208203;2,159518059
13,31485542;-0,397382513;-0,104900218;-2,145954457;2,184957082
13,32494042;-0,39465497;-0,048838869;-2,152538422;2,188963096
13,33502442;-0,284655468;-0,060152939;-2,008740771;2,02970111
13,34510842;-0,22119348;0,008436655;-1,870522533;1,883574336
13,35519242;-0,126688671;0,104218725;-1,747861982;1,755543526
13,36527642;-0,03242049;0,200609929;-1,615800278;1,628528774
13,37536042;-0,124658033;0,264421032;-1,411659946;1,441610873
13,38544442;-0,31417711;0,273844697;-1,260661449;1,327767097
13,39552842;-0,46842136;0,304602952;-1,092179777;1,226808132
13,40561242;-0,54534985;0,43253009;-0,877915576;1,120368018
13,41569742;-0,555090617;0,500571069;-0,638204877;0,982854238
13,42578142;-0,477963467;0,453895962;-0,402270895;0,772199776
13,43586542;-0,31993976;0,448025942;-0,223887548;0,594318374
13,44594942;-0,1525388;0,552263233;-0,078892972;0,578348394
13,45603342;0,031413408;0,629126929;0,24075852;0,674353142
13,46611742;0,119951426;0,593569133;0,588630429;0,844510771
13,47620142;0,067636845;0,489323511;0,937990454;1,060112416
13,48628542;-0,197223843;0,37094853;1,288801174;1,355547315
13,49636942;-0,46549523;0,352407887;1,525308768;1,633231143
13,50645442;-0,549919815;0,383343897;1,567752537;1,705054944
13,51653842;-0,437301418;0,356870335;1,625277445;1,720498689
13,52662242;-0,150613385;0,219902817;1,769318925;1,789282286
13,53670642;0,176072143;0,095223369;2,119391141;2,128823078
13,54679042;0,361016231;-0,029687629;2,489742671;2,515955612
13,55687442;0,309997922;-0,142207939;2,734548633;2,75573548
13,56695842;0,106183764;-0,195379156;3,078563719;3,08658429
13,57704242;-0,058778194;-0,26190249;3,360205386;3,37090908
13,58712642;-0,131520572;-0,175541892;3,313121851;3,320374831
13,59721042;-0,289165974;-0,114274913;3,230657399;3,245585147
13,60729542;-0,289710094;-0,182436491;3,258350982;3,276288469
13,61737942;-0,085944066;-0,363056543;3,042726719;3,065515017
13,62746342;0,279033224;-0,469894529;2,682475669;2,737578515
13,63754742;0,660207365;-0,436270992;2,317946797;2,449302655
13,64763142;1,149047165;-0,360196963;1,444498494;1,880592231
13,65771542;1,618646117;-0,266314799;0,690650893;1,779870075
13,66779942;1,824489158;-0,134848634;0,161529917;1,836582902
13,67788342;1,695735955;-0,146750787;-0,246444352;1,719822968
13,68796742;1,353205039;-0,361496068;-0,519020496;1,493728743
13,69805242;0,95534119;-0,647009615;-0,838611177;1,426382465
13,70813642;0,912906192;-0,759877834;-1,06950369;1,598327307
13,71822042;1,078823055;-0,770397121;-1,081732557;1,710998607
13,72830442;1,275472885;-0,707068706;-0,900057812;1,713733147
13,73838842;1,306734585;-0,573851884;-0,889993;1,681947918
13,74847242;0,976806976;-0,581814037;-1,103719842;1,584568374
13,75855642;0,539775846;-0,616212768;-1,240164034;1,486298413
13,76864042;0,18171827;-0,579086604;-1,471254183;1,591524959
13,77872442;0,216192138;-0,445898433;-1,557950265;1,634861915
13,78880942;0,358641457;-0,343696997;-1,865086961;1,930103804
13,79889342;0,312614368;-0,276590257;-2,135254052;2,175669962
13,80897742;0,06050464;-0,016756658;-1,991204386;1,992193892
13,81906142;-0,10315265;0,197792302;-2,193102896;2,204418875
13,82914542;0,061323524;0,225854259;-2,638487066;2,648845922
13,83922942;0,19303784;0,169236694;-2,759960048;2,771873758
13,84931342;0,191773635;0,259954344;-2,544053949;2,564481211
13,85939742;0,135950523;0,55723629;-2,51458749;2,57917527
13,86948142;0,043903937;0,713299206;-2,575359356;2,672676398
13,87956642;-0,09409365;0,705565533;-2,299253249;2,40691542
13,88965042;-0,226437282;0,632002151;-1,785772989;1,90779604
13,89973442;-0,409986479;0,515044828;-1,645517582;1,772311541
13,90981842;-0,407410305;0,319850298;-1,756456804;1,831236706
13,91990242;-0,068155904;0,196572134;-1,639343507;1,652492954
13,92998642;0,12607157;0,156483624;-1,286564029;1,30216288
13,94007042;0,197140374;0,195562905;-0,948145314;0,98797202
13,95015392;0,211032737;0,380576117;-0,696829646;0,821550092
13,96023792;0,074610549;0,683443177;-0,482560768;0,839956073
13,97032192;0,041748115;0,812264208;-0,584609883;1,001641036
13,98040692;0,023715229;0,812322827;-0,317205602;0,872381901
13,99049092;-0,03838962;0,722095173;0,030594971;0,723761876
14,00057492;-0,267487732;0,80600681;0,151576787;0,862654153
14,01065892;-0,624275202;0,800701632;0,107983455;1,02103039
14,02074292;-0,829183127;0,711815914;0,137033007;1,101364879
14,03082692;-0,703073595;0,696757872;0,182162987;1,006462799
14,04091092;-0,365748163;0,814548715;0,255813931;0,928817579
14,05099492;0,090206458;1,028497898;0,518324677;1,155251315
14,06107992;0,196277544;1,240942591;0,944197859;1,57161477
14,07116392;-0,058791305;1,281383543;1,535812706;2,001029952
14,08124792;-0,251587983;1,025808325;1,988492448;2,251595311
14,09133192;-0,23508853;0,617717403;2,253122225;2,348063281
14,10141592;-0,089216067;0,373408016;2,497981982;2,527312216
14,11149992;0,135839042;0,129959046;2,851853719;2,858043253
14,12158392;0,380406621;-0,102085661;3,110364971;3,135203491
14,13166792;0,388275146;-0,183890693;3,431431489;3,458221427
14,14175192;0,5092866;-0,264007488;3,642017207;3,6869177
14,15183692;0,70520951;-0,239897517;3,867458945;3,938541604
14,16192092;0,7012326;-0,166601938;4,083126478;4,146251946
14,17200492;0,855873912;-0,092395801;3,885076021;3,979305571
14,18208892;0,782266018;-0,671551402;3,501975222;3,650582401
14,19217292;0,767729402;-1,385664248;3,019874631;3,410149062
14,20225692;0,158401182;-1,333494659;2,02336875;2,428439837
14,21234092;-0,463976087;-1,253595527;1,120982577;1,744527871
14,22242492;-0,632915705;-1,05589108;0,526827114;1,339042594
14,23250892;-0,715075371;-0,723199858;0,1753732;1,032040009
14,24259392;-0,827800333;-0,441334974;-0,065450224;0,940379542
14,25267792;-1,163387169;-0,451689662;-0,085243633;1,250903567
14,26276192;-1,699786613;-0,721841404;0,072408995;1,848126783
14,27284592;-2,133943984;-1,097488756;-0,192918355;2,407367024
14,28292992;-2,430936346;-1,37590393;-0,296332211;2,808981296
14,29301392;-2,38875117;-1,481593522;-0,465441874;2,849190702
14,30309792;-1,618902372;-1,70736212;-1,824423085;2,977322604
14,31318192;-1,120071873;-1,747217619;-0,921950957;2,270974235
14,32326592;-0,925833655;-1,553061408;-3,53686205;3,972223666
14,33335092;-0,862580376;-1,398779114;-4,479900405;4,77180632
14,34343492;-0,653505213;-0,95590223;-3,752362352;3,926963376
14,35351892;-0,460983372;-0,551347412;-2,825632465;2,915594016
14,36360292;-0,16965561;-0,442279007;-2,200175688;2,250592545
14,37368692;0,302781983;-0,573598115;-2,079554645;2,178357007
14,38377092;0,514455355;-0,859494216;-1,712117368;1,983618033
14,39385492;0,523862283;-0,753003847;-1,324365109;1,611021237
14,40393892;0,393008979;-0,545985808;-1,214557908;1,388419054
14,41402392;0,132379866;-0,436801335;-1,08346918;1,175680781
14,42410792;-0,163096021;-0,21340466;-1,090834333;1,123415062
14,43419192;-0,271968983;-0,016640883;-1,555963381;1,579641127
14,44427592;-0,165947562;0,047045528;-2,176016747;2,182842357
14,45435992;0,072227658;-0,09926818;-2,670663124;2,67348322
14,46444392;0,205348366;-0,281711541;-2,657557175;2,680324511
14,47452792;0,157311078;-0,316542235;-2,287863457;2,315008631
14,48461192;-0,029516818;-0,245502073;-1,712824296;1,730580706
14,49469592;-0,397675495;0,160264872;-0,954398326;1,046282368
14,50478092;-0,680253667;0,479906716;-0,363113261;0,908243771
14,51486492;-0,687464526;0,433952279;-0,162876531;0,82912654
14,52494892;-0,360584852;0,366006171;-0,303311448;0,596640417
14,53503292;0,495163673;0,111984705;-0,4610512;0,685781194
14,54511692;1,295841514;-0,097277788;-0,401805457;1,360189628
14,55520092;1,346843707;-0,018592099;-0,191295168;1,360487956
14,56528492;0,895757697;0,404406883;0,207811798;1,004545928
14,57536892;0,183326437;1,051026781;0,854508002;1,366912507
14,58545392;-0,670175552;1,609462188;1,396671193;2,233874264
14,59553792;-1,403591665;1,816060105;1,695294929;2,853448573
14,60562192;-1,645870607;1,703291288;1,7814671;2,963733506
14,61570592;-1,250667242;1,412543168;1,719381364;2,55259065
14,62578992;-0,736735577;1,080246779;1,879061222;2,289232075
14,63587392;-0,299048901;0,788171341;2,17470814;2,332380715
14,64595792;-0,142126809;0,643650828;2,401824521;2,490631937
14,65604192;-0,278522835;0,647000259;2,718317932;2,808101972
14,66612692;-0,371771599;0,698648715;3,167184704;3,264564764
14,67621092;-0,216164564;0,668985936;3,370194184;3,442742822
14,68629492;-0,003499778;0,64179229;3,208199998;3,271766621
14,69637892;0,079236405;0,672912342;2,799107741;2,8799468
14,70646292;-0,036070286;0,546608829;2,589018452;2,646336869
14,71654692;-0,106466505;0,285330529;2,812400801;2,82884197
14,72663092;-0,096636915;0,07160398;3,164088019;3,166373132
14,73671492;0,170343498;-0,016753588;3,467839177;3,472060793
14,74679892;0,695870118;-0,279002672;3,843052082;3,91549831
14,75688392;1,038865888;-0,715931477;3,833508841;4,035788677
14,76696792;0,9515022;-1,019909946;3,359873264;3,637900642
14,77705192;0,647214121;-1,271287594;2,40998431;2,800550417
14,78713592;0,365219904;-1,423733277;1,188368813;1,890138211
14,79721992;0,393863695;-1,427288091;-0,235715296;1,499280363
14,80730392;0,639138239;-1,37282654;-1,346489804;2,026372421
14,81738792;0,941214536;-1,393015514;-2,017171286;2,625901183
14,82747192;1,21644495;-1,276001619;-2,494302329;3,054416894
14,83755692;1,36744871;-1,06758668;-2,897619876;3,377256022
14,84764092;1,336179116;-0,992675369;-2,801968784;3,259111548
14,85772492;1,038008686;-0,953369509;-2,162347126;2,581108395
14,86780892;0,65619676;-0,846971819;-1,334188432;1,711144126
14,87789292;0,448506949;-0,834858434;-0,636255416;1,141476256
14,88797692;0,426602621;-0,885625422;-0,405204443;1,063255767
14,89806092;0,449187126;-0,873560278;-0,657440463;1,181991791
14,90814492;0,386641909;-0,75657708;-1,253690983;1,514477443
14,91822992;0,225189979;-0,626799299;-1,870013241;1,98507869
14,92831392;-0,033595104;-0,500029324;-2,445785642;2,496602765
14,93839792;-0,178080059;-0,477172266;-2,799523478;2,845476688
14,94848192;-0,312007354;-0,533233323;-2,757625839;2,825984189
14,95856554;-0,524074244;-0,477410248;-2,523431988;2,621122538
14,96864954;-0,583086318;-0,188305779;-2,532358932;2,605434798
14,97873354;-0,45028516;0,00895121;-2,578331496;2,617370848
14,98881754;-0,335908177;0,05184463;-2,534127715;2,5568194
14,99890254;-0,243793188;0,043952058;-2,350096543;2,363116726
15,00898654;-0,189468791;0,063023337;-1,987908896;1,997911945
15,01907054;-0,21639193;0,157006511;-1,715508753;1,736216229
15,02915454;-0,157363118;0,339456889;-1,672600715;1,713939113
15,03923854;-0,150053733;0,485743992;-1,703783332;1,778016026
15,04932254;-0,098314061;0,720784227;-1,723391969;1,870635035
15,05940654;0,199984642;0,922751149;-1,823337842;2,05329599
15,06949054;0,482824477;0,972236135;-1,596717305;1,930768947
15,07957554;0,570270391;0,977679015;-1,034595228;1,533444444
15,08965954;0,616601754;0,927255844;-0,552954812;1,243286028
15,09974354;0,69280245;0,848330127;-0,045148106;1,096210559
15,10982754;0,692745293;0,77019086;0,551088381;1,173366271
15,11991154;0,592884278;0,699810849;0,944477355;1,316542619
15,12999554;0,413396539;0,778087233;1,060840455;1,379020997
15,14007954;0,221020659;0,88158792;0,940045166;1,307567324
15,15016354;0,182218097;1,061267594;0,62153505;1,243301315
15,16024854;0,31816323;1,270100609;0,095740555;1,312840299
15,17033254;0,400748719;1,329801266;-0,269253171;1,414732558
15,18041654;0,317508195;1,236359544;-0,184444571;1,289734924
15,19050054;0,25694946;1,064109049;0,166176699;1,107233394
15,20058454;0,31987376;0,9438327;0,944070389;1,372737516
15,21066854;0,493043144;0,99316829;1,984987627;2,273686582
15,22075254;0,688460819;0,974302833;2,799279649;3,042895145
15,23083654;0,861096645;1,012260033;3,225094943;3,488179353
15,24092154;0,76192816;1,135979515;3,364227685;3,631667922
15,25100554;0,505694838;1,288884497;3,313357494;3,59100103
15,26108954;0,0617417;1,438380552;2,805282986;3,153151325
15,27117354;-0,098713791;1,537392332;2,068064282;2,578800005
15,28125754;-0,222620091;1,408234647;1,568478177;2,11962457
15,29134154;-0,32509927;1,254230389;1,778807786;2,200668204
15,30142554;-0,325091742;0,951346664;2,47111578;2,667800277
15,31150954;-0,409729969;0,40743691;2,979365705;3,034881133
15,32159454;-0,511997551;-0,115186348;3,060596395;3,105263222
15,33167854;-0,695436693;-0,79805986;2,776231679;2,971194048
15,34176254;-1,039415526;-1,421746685;2,127696526;2,762035623
15,35184654;-1,440744874;-1,618343524;1,323269926;2,538862905
15,36193054;-1,583718067;-1,705910549;0,37953926;2,358462161
15,37201454;-1,672494881;-1,797245227;-0,371378886;2,48299251
15,38209854;-1,57451338;-1,848821762;-0,886931983;2,585320605
15,39218254;-1,39427515;-1,797078873;-1,062679405;2,510534443
15,40226754;-1,27405128;-1,722697612;-0,746218153;2,268862107
15,41235154;-1,100884673;-1,781087615;-0,290108435;2,113855024
15,42243554;-0,93496262;-1,821779266;0,18228344;2,055787452
15,43251954;-0,760712231;-1,655424227;0,371656628;1,859365784
15,44260354;-0,483807102;-1,573494795;0,173959928;1,655360154
15,45268754;-0,231040374;-1,596228185;-0,39224409;1,659873338
15,46277154;0,032568553;-1,49189924;-1,027726504;1,811917718
15,47285554;0,341212223;-1,407302601;-1,448997341;2,048540868
15,48294054;0,522412977;-1,233685904;-1,934624974;2,35322545
15,49302454;0,597512276;-1,029731806;-2,422761061;2,699470258
15,50310854;0,659797548;-1,008459051;-2,698987037;2,95581689
15,51319254;0,635090066;-1,024882126;-2,676686341;2,935706479
15,52327654;0,475916357;-1,05057099;-2,2131185;2,495614008
15,53336054;0,396432889;-0,987022281;-1,679232627;1,987761111
15,54344454;0,209127934;-0,965991601;-1,547109527;1,835870952
15,55352854;-0,016401878;-0,839008203;-1,568397485;1,778784545
15,56361354;-0,147288658;-0,663907776;-1,870084577;1,989895426
15,57369754;-0,217974479;-0,542585067;-2,216781195;2,292603389
15,58378154;-0,209010514;-0,393904699;-2,426991522;2,4676171
15,59386554;-0,132537887;-0,260709512;-2,324919017;2,343242236
15,60394954;-0,073699622;-0,138278464;-1,888691002;1,895179745
15,61403354;0,079580678;0,002413146;-1,299088765;1,30152623
15,62411754;0,24265119;0,128629096;-1,002247261;1,039194216
15,63420254;0,262078162;0,286993331;-0,838561476;0,924248605
15,64428654;0,200264797;0,45294082;-0,615505401;0,790005237
15,65437054;0,050530834;0,467023254;-0,528311137;0,706948896
15,66445454;-0,258981514;0,430104226;-0,466526533;0,685352519
15,67453854;-0,48457221;0,376106067;-0,321234334;0,692428695
15,68462254;-0,587540873;0,290889331;0,019202841;0,655888428
15,69470654;-0,527610275;0,283897815;0,366703452;0,702454264
15,70479054;-0,320799483;0,2950008;0,506416823;0,668128565
15,71487554;-0,044556039;0,395122674;0,711350037;0,814939288
15,72495954;0,021853822;0,550655687;0,746957241;0,928248025
15,73504354;-0,062616882;0,588891507;0,713542158;0,927284472
15,74512754;0,012646577;0,645014252;0,702512555;0,953796211
15,75521154;-0,109472522;0,78597922;0,55904995;0,970713353
15,76529554;-0,237565099;0,890034223;0,383531739;0,997845022
15,77537954;-0,352185692;0,984431088;0,28180305;1,082844535
15,78546454;-0,480995833;1,118722043;0,22885125;1,239059682
15,79554854;-0,573552579;1,089672783;0,550802452;1,348974676
15,80563254;-0,637399643;0,989576053;1,427179626;1,849967771
15,81571654;-0,610337998;0,915595034;2,475626907;2,709161369
15,82580054;-0,372182695;0,667117897;3,601535763;3,68166078
15,83588454;-0,204513384;0,427720609;4,510581331;4,53542882
15,84596854;-0,220731587;0,463576612;4,777030762;4,804544579
15,85605254;-0,291552917;0,652252813;4,367073117;4,425128749
15,86613754;-0,186164529;0,640532654;3,76213071;3,820807087
15,87622154;0,101155808;0,607732698;3,035845131;3,09772936
15,88630554;0,390604165;0,65170873;2,302711877;2,424825327
15,89638954;0,735796734;0,517763345;1,978590773;2,173544838
15,90647354;1,175028537;0,181345254;1,835735693;2,187122241
15,91655754;1,3776464;-0,267689333;1,27286108;1,894661582
15,92664154;1,437153806;-0,61902104;0,537519917;1,654546999
15,93672654;1,369157412;-0,747340526;-0,317602628;1,591848395
15,94681054;1,218895226;-0,884514744;-1,118546627;1,875958011
15,95689517;1,022734955;-1,135291883;-1,594518752;2,208475605
15,96697917;0,941152994;-1,246727826;-1,714150445;2,319140138
15,97706317;0,856364932;-1,25928443;-1,725599878;2,301489324
15,98714717;0,667581727;-1,181365018;-1,46406737;1,996191858
15,99723117;0,706583971;-1,084942678;-0,953683212;1,608065046
16,00731617;0,750226712;-1,09504579;-0,411310691;1,389655312
16,01740017;0,662745641;-1,140141563;0,144830269;1,326699053
16,02748417;0,578123275;-1,214048907;0,387807223;1,399476942
16,03756817;0,358632906;-1,240157895;0,017696013;1,291093457
16,04765217;0,112057283;-1,030365352;-0,423369988;1,11957659
16,05773617;0,071548504;-0,818859867;-0,797354393;1,145174528
16,06782017;0,116230441;-0,84731505;-1,19362546;1,468398464
16,07790517;0,124038813;-0,782054569;-1,609677658;1,793894406
16,08798917;0,123713123;-0,466129507;-2,02114213;2,077882857
16,09807317;0,134178762;-0,330215364;-2,207268945;2,235862769
16,10815717;0,109711892;-0,395666758;-2,202877686;2,240816588
16,11824117;-0,083584632;-0,536885786;-2,07876878;2,148607078
16,12832517;-0,476217196;-0,550110726;-1,89468966;2,029594427
16,13840917;-0,571981652;-0,41056634;-1,851526684;1,980878287
16,14849417;-0,498893722;-0,258370333;-1,901351978;1,98262188
16,15857817;-0,24249295;-0,04777643;-1,86772464;1,884006569
16,16866217;0,019526265;0,143955526;-1,862620021;1,868276696
16,17874617;0,044050438;0,191604486;-1,703386306;1,714694616
16,18883017;-0,160661679;0,154707386;-1,430910149;1,448188664
16,19891417;-0,499796459;0,216767979;-1,305944041;1,41501756
16,20899817;-0,751290101;0,386034932;-1,31113403;1,559657728
16,21908317;-0,691947294;0,659494882;-1,337636535;1,644079091
16,22916717;-0,360089959;0,855373683;-1,257858878;1,563181971
16,23925117;-0,025028203;0,959443012;-0,947845936;1,34891409
16,24933517;0,120227525;1,034781754;-0,598042107;1,201200357
16,25941917;0,1620702;1,023661519;-0,352681829;1,094775835
16,26950317;0,174928666;0,957414028;-0,294240662;1,016769013
16,27958717;0,196565849;0,969062266;-0,289609668;1,030336628
16,28967117;0,23229219;1,020223941;-0,311240857;1,091644367
16,29975617;0,263295297;0,986377041;-0,460947704;1,120150377
16,30984017;0,359103972;0,938456478;-0,806476049;1,288433095
16,31992417;0,476423091;0,982333984;-1,14346746;1,580973387
16,33000817;0,709988951;1,114127886;-1,076815048;1,704375518
16,34009217;0,833480684;1,19031389;-0,749956863;1,635228578
16,35017617;0,802986577;1,228047142;-0,016834134;1,467368602
16,36026117;0,8151004;1,157905697;1,042301273;1,758273645
16,37034517;0,812976399;0,959589484;1,912010282;2,288564162
16,38042917;0,700569818;0,844451961;2,498961976;2,729232152
16,39051317;0,631165268;0,810703002;2,926422676;3,101541331
16,40059717;0,500203717;0,757937143;3,12181148;3,251211988
16,41068117;0,340002288;0,784181493;2,847037368;2,972568577
16,42076517;0,263762928;0,842591962;2,407019187;2,563839594
16,43085017;0,063931263;0,790888542;2,073039678;2,219703899
16,44093417;-0,306308146;0,686217827;1,847542976;1,994526167
16,45101817;-0,702712822;0,479909932;1,991211988;2,165420059
16,46110217;-1,044485355;0,254253309;2,584621931;2,799261496
16,47118617;-1,016990577;0,173017942;3,409054195;3,561720868
16,48127017;-0,622389767;0,068653621;4,114680977;4,162052605
16,49135417;-0,330428495;-0,162661938;4,555934674;4,57079672
16,50143917;-0,351435787;-0,480265443;4,402559869;4,442600073
16,51152317;-0,531885394;-0,771381938;3,313989578;3,443901725
16,52160717;-0,626499629;-0,831682227;1,570721169;1,884505797
16,53169117;-0,842119945;-0,953091766;-0,046332167;1,272673008
16,54177517;-0,900285269;-1,239848577;-1,286878025;2,000948053
16,55185917;-0,826223412;-1,448169376;-2,000292714;2,604037367
16,56194317;-0,820979045;-1,520875702;-2,195158777;2,793884669
16,57202817;-0,858484255;-1,59144604;-2,02687591;2,716232992
16,58211217;-0,892707862;-1,740688618;-1,76363777;2,633883516
16,59219617;-0,951898203;-1,761892376;-1,419769449;2,454815721
16,60228017;-0,942375428;-1,648106729;-1,21230673;2,252557401
16,61236417;-0,827067019;-1,576829755;-1,112530426;2,099560878
16,62244817;-0,519640155;-1,422075006;-1,065459756;1,851358341
16,63253217;-0,120711382;-1,293127237;-1,011068956;1,64590696
16,64261717;0,195814628;-1,199933144;-0,925855143;1,528198503
16,65270117;0,306410765;-1,103080449;-0,835302238;1,417181662
16,66278517;0,134563728;-1,070323177;-0,731397216;1,303319219
16,67286917;-0,199593756;-1,034105816;-0,636253077;1,23045946
16,68295317;-0,450572843;-0,965394015;-0,507939438;1,180255889
16,69303717;-0,45294155;-0,967515093;-0,499161013;1,179153603
16,70312217;-0,116182713;-1,052513143;-0,575731471;1,205300405
16,71320617;0,296799696;-0,99128724;-0,781204968;1,296542192
16,72329017;0,322260447;-0,678984236;-1,371231712;1,563696837
16,73337417;0,329957941;-0,277767009;-2,080739291;2,124971236
16,74345817;0,363690893;-0,063365399;-2,631697864;2,657464936
16,75354217;0,390904347;0,012015736;-2,695433684;2,723658079
16,76362617;0,372913341;-0,027896774;-2,267007608;2,297643594
16,77371117;0,307533796;0,011589474;-1,703136629;1,73071827
16,78379517;0,256879293;0,087893592;-0,951774096;0,989740463
16,79387917;0,172237777;0,188970023;-0,412685956;0,485474221
16,80396317;-0,081348218;0,394691442;-0,157076678;0,432518149
16,81404717;-0,129073339;0,562925777;0,066628438;0,58136452
16,82413117;-0,014537201;0,588255915;0,134962508;0,603714527
16,83421617;-0,24243974;0,621640593;0,301219899;0,73208434
16,84430017;-0,410399183;0,612089166;0,431180699;0,853813464
16,85438417;-0,440787382;0,483838092;0,305602387;0,722347309
16,86446817;-0,569658992;0,502108594;0,09321982;0,765058391
16,87455217;-0,703889209;0,567688041;-0,086566274;0,908418103
16,88463617;-0,708197511;0,552246422;-0,115461459;0,905456334
16,89472017;-0,454931066;0,615137612;0,036850322;0,765972912
16,90480517;-0,29103076;0,624753942;0,403297666;0,798539542
16,91488917;-0,258893659;0,505568976;1,029680058;1,17595363
16,92497317;-0,169139849;0,340343327;1,664193004;1,707038436
16,93505717;-0,255374951;0,255212837;1,98254466;2,015150934
16,94514117;-0,749801327;0,182348636;2,112499613;2,249023714
16,95522529;-1,122101441;0,140329375;2,035837938;2,32882805
16,96530929;-1,147231678;0,056634961;1,775991767;2,115063781
16,97539429;-1,115480493;-0,03484005;1,3954386;1,78682944
16,98547829;-1,108444758;-0,061257478;1,08977891;1,555641454
16,99556229;-0,981055417;-0,123702817;1,279777751;1,617282662
17,00564629;-0,638140046;-0,085295089;1,905236868;2,011075705
17,01573029;-0,325020406;0,276600782;2,458424399;2,495194738
17,02581429;0,044668927;0,650499525;2,889846588;2,962491898
17,03589929;0,639568302;0,532589252;3,459413924;3,55812361
17,04598329;1,008279176;0,579461995;3,78770994;3,96221525
17,05606729;0,971254241;0,708419412;3,559852717;3,757358677
17,06615129;0,969924511;0,51093789;2,929082574;3,12751272
17,07623529;1,033181517;-0,060693806;1,91801011;2,179428955
17,08631929;0,92811553;-0,552285013;0,699122924;1,286541891
17,09640429;0,652501831;-0,835149918;-0,501409267;1,172452676
17,10648829;0,507883926;-0,951034131;-1,448025534;1,805322671
17,11657229;0,646749048;-1,116598334;-1,849172595;2,254887016
17,12665629;0,963946683;-1,333705744;-1,748847238;2,401339393
17,13674029;1,289135343;-1,402163483;-1,419629116;2,375558711
17,14682429;1,533186722;-1,383850588;-0,931120561;2,265543968
17,15690829;1,433122736;-1,434662892;-0,590620236;2,112091535
17,16699329;0,935895982;-1,441847951;-0,248869193;1,736883035
17,17707729;0,341199359;-1,370746686;-0,176305831;1,423533359
17,18716129;-0,006429087;-1,205609913;-0,490228221;1,301483886
17,19724529;-0,047393364;-1,079419106;-0,896287528;1,403824444
17,20732929;-0,023739074;-0,967315995;-1,131474236;1,488790692
17,21741329;0,132688672;-0,726550166;-1,205451454;1,413716604
17,22749829;0,32667049;-0,563807829;-1,214693563;1,378431474
17,23758229;0,298300969;-0,49160641;-1,22702768;1,355085701
17,24766629;-0,046815805;-0,328960552;-1,140291837;1,187717238
17,25775029;-0,141587769;-0,241505209;-1,086130832;1,121629193
17,26783429;-0,076846666;-0,197053214;-1,223679564;1,241824084
17,27791829;-0,103192027;-0,104442381;-1,317819151;1,325972896
17,28800329;0,050597419;-0,038750375;-1,484737278;1,486104463
17,29808729;0,055863933;0,00591592;-1,791528404;1,792408937
17,30817129;-0,172394555;0,11782198;-1,879421411;1,890985653
17,31825529;-0,228467307;0,136063831;-1,862981379;1,881863517
17,32833929;-0,229987729;0,097364911;-1,768573405;1,786120424
17,33842329;-0,193734188;0,198173248;-1,484103439;1,509757792
17,34850729;-0,060614284;0,233815244;-1,268277447;1,291073717
17,35859229;0,060646224;0,198180265;-1,110649377;1,129820968
17,36867629;0,283910094;0,199116404;-1,008377482;1,066338328
17,37876029;0,444992772;0,282987111;-0,900633178;1,043666802
17,38884429;0,41193203;0,429681765;-0,663155531;0,891117094
17,39892829;0,283220123;0,497024733;-0,344109811;0,6675768
17,40901229;0,408846455;0,526117262;-0,168058333;0,687166937
17,41909729;0,588381118;0,520056038;-0,178803177;0,805370225
17,42918129;0,64524931;0,528008544;-0,245788879;0,869224866
17,43926529;0,552529719;0,665102362;-0,28753683;0,911223173
17,44934929;0,435314973;0,843466413;-0,368328393;1,018135806
17,45943329;0,524358127;0,893670022;-0,42088726;1,118366505
17,46951729;0,71227185;0,882929271;-0,57169163;1,270325394
17,47960229;0,713278741;0,943770719;-0,685772561;1,367389388
17,48968629;0,55123807;1,023562994;-0,710337884;1,362396609
17,49977029;0,348110768;1,027824737;-0,557773502;1,220129533
17,50985429;0,397243167;0,989757316;-0,21114822;1,087200648
17,51993829;0,622058376;0,945850866;0,171780086;1,145032263
17,53002229;0,704998353;0,954564972;0,690828649;1,373120965
17,54010729;0,730483588;0,974867966;1,277190358;1,764989812
17,55019129;0,847252192;0,908808755;1,672438163;2,083463232
17,56027529;0,933245439;0,939599316;1,947000021;2,354698071
17,57035929;0,857086332;1,103958993;2,214045283;2,618266403
17,58044329;0,521598826;1,2176926;2,272321558;2,630263459
17,59052729;0,160909674;1,193918406;2,350136304;2,640922894
17,60061129;-0,152849872;1,112462599;2,527040305;2,765297239
17,61069629;-0,400209459;1,103663124;2,652713342;2,900883999
17,62078029;-0,514678938;1,221342724;2,556117924;2,879290069
