s;i(rlast);i(rshunt1);p(rlast);p(vin);time;v(uin);v(uout)
0,00224912003614008;0,23523411154747;0,00174704694654793;0,996031522750855;0,00873552355915308;0,00224912003614008;4,99992370605469;4,23421382904053
0,00225312006659806;0,235185578465462;0,00174527056515217;0,995620608329773;0,00872444361448288;0,00225312006659806;4,99903917312622;4,2333402633667
0,00225712009705603;0,234963700175285;0,00174438243266195;0,993742942810059;0,00871262606233358;0,00225712009705603;4,99499750137329;4,22934675216675
0,00226111989468336;0,234568670392036;0,00173994153738022;0,99040424823761;0,00867628958076239;0,00226111989468336;4,98780059814453;4,22223615646362
0,00226511992514133;0,234000682830811;0,00173461250960827;0,985613763332367;0,00862980913370848;0,00226511992514133;4,97745370864868;4,21201229095459
0,00226911995559931;0,233260154724121;0,00172661885153502;0,979385435581207;0,00856854673475027;0,00226911995559931;4,96396255493164;4,19868278503418
0,00227311998605728;0,232347533106804;0,00171862519346178;0,971736788749695;0,00850210152566433;0,00227311998605728;4,94733619689941;4,18225574493408
0,00227712001651526;0,231263443827629;0,00170707888901234;0,962690055370331;0,00841176696121693;0,00227712001651526;4,92758512496948;4,16274213790894
0,00228112004697323;0,230008542537689;0,00169642083346844;0,952270746231079;0,00831660721451044;0,00228112004697323;4,90472173690796;4,1401538848877
0,0022851200774312;0,228583678603172;0,00168043351732194;0,940509021282196;0,00819814205169678;0,0022851200774312;4,87875986099243;4,11450624465942
0,00228912010788918;0,22698974609375;0,00166711094789207;0,927438139915466;0,00808458868414164;0,00228912010788918;4,84971714019775;4,0858154296875
0,00229311990551651;0,225227802991867;0,0016484591178596;0,913096129894257;0,00793917756527662;0,00229311990551651;4,81761074066162;4,05410051345825
0,00229711993597448;0,223298951983452;0,00163158378563821;0,897523581981659;0,00780371855944395;0,00229711993597448;4,78246164321899;4,01938104629517
0,00230111996643245;0,221204489469528;0,00160937930922955;0,880765616893768;0,00763284740969539;0,00230111996643245;4,74429178237915;3,98168063163757
0,00230511999689043;0,21894571185112;0,00158983934670687;0,862870037555695;0,00747691188007593;0,00230511999689043;4,70312547683716;3,9410228729248
0,0023091200273484;0,21652415394783;0,00156585860531777;0,843888759613037;0,00729122152552009;0,0023091200273484;4,65898847579956;3,8974347114563
0,00231312005780637;0,213941335678101;0,00154187774751335;0,823876082897186;0,00711198477074504;0,00231312005780637;4,61190891265869;3,85094404220581
0,00231712008826435;0,211198955774307;0,00151612050831318;0,802890002727509;0,00691742589697242;0,00231712008826435;4,5619158744812;3,80158138275146
0,00232111988589168;0,208298787474632;0,00149036338552833;0,780990898609161;0,00672114640474319;0,00232111988589168;4,50904178619385;3,74937796592712
0,00232511991634965;0,205242723226547;0,00146105349995196;0,75824236869812;0,00650642951950431;0,00232511991634965;4,4533200263977;3,6943690776825
0,00232911994680762;0,202032744884491;0,00143351999577135;0,734710097312927;0,00629936391487718;0,00232911994680762;4,39478492736816;3,63658928871155
0,0023331199772656;0,198670953512192;0,00140154559630901;0,710462689399719;0,00607097009196877;0,0023331199772656;4,33347415924072;3,5760772228241
0,00233712000772357;0,195159524679184;0,0013713474618271;0,685570359230041;0,00585502153262496;0,00233712000772357;4,2694263458252;3,51287150382996
0,00234112003818154;0,191500797867775;0,00133848492987454;0,660106003284454;0,005625213496387;0,00234112003818154;4,20268154144287;3,44701433181763
0,00234512006863952;0,187697097659111;0,00130562228150666;0,634143650531769;0,0053963316604495;0,00234512006863952;4,13328266143799;3,37854790687561
0,00234912009909749;0,183750987052917;0,00126920698676258;0,607759654521942;0,00515513820573688;0,00234912009909749;4,06127309799194;3,30751776695251
0,00235311989672482;0,179665014147758;0,00123456795699894;0,581031322479248;0,00492170406505466;0,00235311989672482;3,98669815063477;3,23397016525269
0,00235711992718279;0,175441890954971;0,00119770865421742;0,55403745174408;0,00468298327177763;0,00235711992718279;3,90960502624512;3,15795421600342
0,00236111995764077;0,171084389090538;0,0011617373675108;0,526857614517212;0,00444888323545456;0,00236111995764077;3,83004260063171;3,07951903343201
0,00236511998809874;0,166595414280891;0,00112310156691819;0,499572545289993;0,00421067839488387;0,00236511998809874;3,74806118011475;2,99871730804443
0,00236912001855671;0,161977902054787;0,00108713039662689;0,472263187170029;0,00398314651101828;0,00236912001855671;3,6637122631073;2,91560244560242
0,00237312004901469;0,157234996557236;0,0010471623390913;0,44501119852066;0,00374565133824945;0,00237312004901469;3,57704949378967;2,83022999763489
0,00237712007947266;0,152369812130928;0,0010085265384987;0,417898058891296;0,0035178130492568;0,00237712007947266;3,48812699317932;2,74265646934509
0,00238112010993063;0,147385656833649;0,000967670406680554;0,391005545854569;0,00328660779632628;0,00238112010993063;3,39700150489807;2,65294170379639
0,00238511990755796;0,142285853624344;0,000929034606087953;0,364414781332016;0,00306876515969634;0,00238511990755796;3,30373048782349;2,56114554405212
0,00238911993801594;0,137073934078217;0,000886846159119159;0,338206708431244;0,0028455606661737;0,00238911993801594;3,2083728313446;2,46733069419861
0,00239311996847391;0,131753414869308;0,00084732222603634;0,312461286783218;0,00263606384396553;0,00239311996847391;3,11098837852478;2,37156128883362
0,00239711999893188;0,126327991485596;0,000805577845312655;0,287257730960846;0,00242694397456944;0,00239711999893188;3,01163935661316;2,27390384674072
0,00240112002938986;0,120801448822021;0,000766053912229836;0,262673825025558;0,002230164129287;0,00240112002938986;2,91038775444031;2,17442607879639
0,00240512005984783;0,115177698433399;0,00072430947329849;0,238786250352859;0,00203336984850466;0,00240512005984783;2,80729818344116;2,07319855690002
0,00240912009030581;0,109460756182671;0,000684785540215671;0,215669810771942;0,00185046053957194;0,00240912009030581;2,70243525505066;1,9702935218811
0,00241311988793314;0,10365479439497;0,000642152968794107;0,193397685885429;0,0016673234058544;0,00241311988793314;2,59586548805237;1,86578619480133
0,00241711991839111;0,0977641269564629;0,00060218496946618;0,172040835022926;0,00149817927740514;0,00241711991839111;2,4876561164856;1,7597541809082
0,00242111994884908;0,0917932689189911;0,000559996522497386;0,151668071746826;0,00133228476624936;0,00242111994884908;2,37787532806396;1,65227878093719
0,00242511997930706;0,0857468917965889;0,000520472531206906;0,132345527410507;0,00117914809379727;0,00242511997930706;2,26659274101257;1,54344403743744
0,00242912000976503;0,0796299800276756;0,00047917224583216;0,114136815071106;0,00103218457661569;0,00242912000976503;2,15387868881226;1,43333971500397
0,002433120040223;0,0734478160738945;0,00044009240809828;0,0971024706959724;0,000897759979125112;0,002433120040223;2,03980398178101;1,32206070423126
0,00243712007068098;0,0672060623764992;0,000399458251195028;0,0812997817993164;0,000768527679610997;0,00243712007068098;1,92444097995758;1,20970904827118
0,00244112010113895;0,0609109736979008;0,000361488608177751;0,0667826384305954;0,000653438444714993;0,00244112010113895;1,8078625202179;1,09639751911163
0,00244511989876628;0,0545695126056671;0,000320854451274499;0,05360097438097;0,000541982939466834;0,00244511989876628;1,69014203548431;0,982251226902008
0,00244911992922425;0,0481898412108421;0,000283772998955101;0,0418006964027882;0,00044582161353901;0,00244911992922425;1,57135415077209;0,86741715669632
0,00245311995968223;0,0417819134891033;0,000244471098994836;0,0314231105148792;0,000355080264853314;0,00245311995968223;1,45157372951508;0,752074420452118
0,0024571199901402;0,0353577621281147;0,000208055789698847;0,0225030817091465;0,000276690552709624;0,0024571199901402;1,33087646961212;0,636439681053162
0,00246112002059817;0,028935931622982;0,000169642080436461;0,0150711862370372;0,000205001750146039;0,00246112002059817;1,20933854579926;0,520846784114838
0,00246512005105615;0,0225407890975475;0,000134781075757928;0,00914556905627251;0,000146430917084217;0,00246512005105615;1,08703672885895;0,405734181404114
0,00246912008151412;0,0162240322679281;9,76996234385297E-5;0,00473794620484114;9,41223697736859E-5;0,00246912008151412;0,964048445224762;0,292032599449158
0,00247312011197209;0,0100825792178512;6,42819140921347E-5;0,0018298514187336;5,40021901542786E-5;0,00247312011197209;0,840451180934906;0,181486427783966
0,00247711990959942;0,00441310461610556;2,91988653771114E-5;0,000350558839272708;2,09211302717449E-5;0,00247711990959942;0,71632307767868;0,0794358775019646
0,0024811199400574;0,000540205626748502;3,5527136788005E-6;5,25279801877332E-6;2,11623637369485E-6;0,0024811199400574;0,59174257516861;0,00972370151430368
0,00248511997051537;9,30271710330999E-7;-5,77315950067714E-6;1,55772981319524E-11;-2,69880661107891E-6;0,00248511997051537;0,46678826212883;1,67448906722711E-5
0,00248912000097334;-2,6146572054131E-6;-3,10862446895044E-6;1,23055773904035E-10;-1,07893788481306E-6;0,00248912000097334;0,341539114713669;-4,70638296974357E-5
0,00249312003143132;-5,33849288331112E-6;-5,80091545998584E-6;5,12991094048232E-10;-1,25570545606024E-6;0,00249312003143132;0,216074258089066;-9,60928664426319E-5
0,00249712006188929;-2,34716117120115E-6;-2,76167975243879E-6;9,9164974842747E-11;-2,50756215791625E-7;0,00249712006188929;0,0904729291796684;-4,22488992626313E-5
0,00250112009234726;-5,06086598761612E-6;-5,48866501048906E-6;4,61022581221826E-10;1,92944426657959E-7;0,00250112009234726;-0,0351855456829071;-9,10955859581009E-5
0,00250511988997459;-2,1497501165868E-6;-2,58126851804263E-6;8,31856666883013E-11;4,12186238918366E-7;0,00250511988997459;-0,160821795463562;-3,86955034628045E-5
0,00250911992043257;-4,9249870244239E-6;-5,38458152732346E-6;4,36598951436551E-10;1,53613586917345E-6;0,00250911992043257;-0,28635647892952;-8,86497655301355E-5
0,00251311995089054;-2,71302224064129E-6;-2,60902402260399E-6;1,32488811588338E-10;1,07975313312636E-6;0,00251311995089054;-0,411710292100906;-4,8834401241038E-5
0,00251711998134851;-7,17659931979142E-5;-6,55031590213184E-6;9,27064434108615E-8;3,51956168742618E-6;0,00251711998134851;-0,536804020404816;-0,00129178783390671
0,00252112001180649;-0,00204711593687534;-1,37667657327256E-5;7,54323118599132E-5;9,14821794140153E-6;0,00252112001180649;-0,661558747291565;-0,0368480868637562
0,00252512004226446;-0,00711633497849107;-3,84137165383436E-5;0,00091156002599746;3,01669097098056E-5;0,00252512004226446;-0,785895586013794;-0,128094032406807
0,00252912007272243;-0,0130693102255464;-6,1617378378287E-5;0,00307452352717519;5,60681291972287E-5;0,00252912007272243;-0,909736037254333;-0,235247582197189
0,00253312010318041;-0,0193028338253498;-9,10382877918892E-5;0,00670678867027164;9,40815734793432E-5;0,00253312010318041;-1,03300189971924;-0,347451001405716
0,00253711990080774;-0,0256446171551943;-0,000116129325760994;0,0118376351892948;0,000134178320877254;0,00253711990080774;-1,15561532974243;-0,461603105068207
0,00254111993126571;-0,0320477969944477;-0,000146771490108222;0,0184871051460505;0,000187620942597277;0,00254111993126571;-1,27749872207642;-0,576860368251801
0,00254511996172369;-0,0384576320648193;-0,000174082975718193;0,0266218073666096;0,000243415837758221;0,00254511996172369;-1,39857530593872;-0,692237317562103
0,00254911999218166;-0,0448592714965343;-0,000205835342057981;0,0362223722040653;0,000312494579702616;0,00254911999218166;-1,51876854896545;-0,807466864585876
0,00255312002263963;-0,0512388050556183;-0,000233812970691361;0,0472574718296528;0,000383110163966194;0,00255312002263963;-1,63800251483917;-0,922298491001129
0,00255712005309761;-0,0575847961008549;-0,000266897608526051;0,0596881583333015;0,000468537764390931;0,00255712005309761;-1,75620186328888;-1,03652632236481
0,00256112008355558;-0,0638880878686905;-0,000296207494102418;0,0734703838825226;0,000554711441509426;0,00256112008355558;-1,87329185009003;-1,14998555183411
0,00256512011401355;-0,0701415091753006;-0,000330180337186903;0,0885569602251053;0,000656852789688855;0,00256512011401355;-1,98919868469238;-1,26254713535309
0,00256911991164088;-0,0763382166624069;-0,000360600446583703;0,104895420372486;0,000758915848564357;0,00256911991164088;-2,10384917259216;-1,37408792972565
0,00257311994209886;-0,0824725404381752;-0,000395239389035851;0,122430965304375;0,000876443169545382;0,00257311994209886;-2,21717071533203;-1,48450577259064
0,00257711997255683;-0,0885387882590294;-0,000426325626904145;0,141104117035866;0,000992874265648425;0,00257711997255683;-2,32909202575684;-1,59369826316834
0,0025811200030148;-0,0945321023464203;-0,000461852789158002;0,160853728652;0,00112603988964111;0,0025811200030148;-2,43954205513;-1,70157790184021
0,00258512003347278;-0,10044738650322;-0,000493383093271404;0,181614205241203;0,00125772808678448;0,00258512003347278;-2,54845118522644;-1,8080530166626
0,00258912006393075;-0,106280319392681;-0,00052935432177037;0,203319132328033;0,0014056604122743;0,00258912006393075;-2,65575075149536;-1,91304576396942
0,00259312009438872;-0,112026281654835;-0,000561772845685482;0,225897967815399;0,0015511023811996;0,00259312009438872;-2,7613730430603;-2,01647305488586
0,00259711989201605;-0,117681227624416;-0,000598188140429556;0,249279677867889;0,00171465391758829;0,00259711989201605;-2,86525106430054;-2,11826205253601
0,00260111992247403;-0,123240880668163;-0,00062971847364679;0,273389667272568;0,00186911993660033;0,00260111992247403;-2,96731925010681;-2,2183358669281
0,002605119952932;-0,128701463341713;-0,000666577892843634;0,298153221607208;0,00204486050643027;0,002605119952932;-3,06751322746277;-2,31662631034851
0,00260911998338997;-0,134058967232704;-0,000698552350513637;0,323492527008057;0,00221150042489171;0,00260911998338997;-3,16576981544495;-2,41306138038635
0,00261312001384795;-0,139309838414192;-0,000734967645257711;0,349330186843872;0,00239851232618094;0,00261312001384795;-3,26202654838562;-2,50757718086243
0,00261712004430592;-0,144450277090073;-0,000766497978474945;0,375585913658142;0,00257179769687355;0,00261712004430592;-3,35622334480286;-2,60010504722595
0,00262112007476389;-0,14947697520256;-0,00080246920697391;0,402180552482605;0,00276731909252703;0,00262112007476389;-3,44829988479614;-2,69058537483215
0,00262512010522187;-0,154386311769485;-0,000833111349493265;0,429032385349274;0,00294912862591445;0,00262512010522187;-3,53819870948791;-2,77895355224609
0,0026291199028492;-0,159175157546997;-0,000868638511747122;0,456061154603958;0,00314841070212424;0,0026291199028492;-3,62586259841919;-2,86515283584595
0,00263311993330717;-0,163840129971504;-0,000899280654266477;0,483184635639191;0,00333757000043988;0,00263311993330717;-3,71123623847961;-2,94912242889404
0,00263711996376514;-0,168378293514252;-0,000933919625822455;0,510322451591492;0,00354250543750823;0,00263711996376514;-3,79426574707031;-3,03080916404724
0,00264111999422312;-0,172786429524422;-0,000963673577643931;0,537392735481262;0,00373419327661395;0,00264111999422312;-3,87489891052246;-3,11015582084656
0,00264512002468109;-0,177061811089516;-0,000996536226011813;0,564315915107727;0,00393960298970342;0,00264512002468109;-3,95308446884155;-3,18711256980896
0,00264912005513906;-0,181201413273811;-0,00102584611158818;0,591011166572571;0,00413413997739553;0,00264912005513906;-4,02877330780029;-3,26162552833557
0,00265312008559704;-0,185202687978745;-0,00105693226214498;0,617400646209717;0,00433633383363485;0,00265312008559704;-4,1019172668457;-3,33364844322205
0,00265712011605501;-0,189062833786011;-0,00108446588274091;0,643405616283417;0,00452631525695324;0,00265712011605501;-4,1724705696106;-3,40313100814819
0,00266111991368234;-0,192779466509819;-0,00111555214971304;0,66895067691803;0,00473142089322209;0,00266111991368234;-4,2403883934021;-3,47003054618835
0,00266511994414032;-0,196350008249283;-0,00114042114000767;0,693959891796112;0,00490686949342489;0,00266511994414032;-4,30562782287598;-3,53430008888245
0,00266911997459829;-0,199772268533707;-0,0011688427766785;0,718361258506775;0,00510725891217589;0,00266911997459829;-4,36814785003662;-3,59590077400207
0,00267312000505626;-0,203043848276138;-0,00119282363448292;0,742082476615906;0,00527847884222865;0,00267312000505626;-4,4279088973999;-3,65478920936584
0,00267712003551424;-0,206162765622139;-0,00122035713866353;0,765055537223816;0,0054746987298131;0,00267712003551424;-4,48487329483032;-3,71092987060547
0,00268112006597221;-0,209126845002174;-0,00124256161507219;0,787212669849396;0,00564033770933747;0,00268112006597221;-4,5390043258667;-3,76428318023682
0,00268512009643018;-0,211934298276901;-0,00126565422397107;0,808490633964539;0,00580910407006741;0,00268512009643018;-4,59026908874512;-3,81481742858887
0,00268911989405751;-0,214583158493042;-0,00128519418649375;0,828826785087585;0,00596321001648903;0,00268911989405751;-4,6386342048645;-3,86249685287476
0,00269311992451549;-0,21707184612751;-0,00130828679539263;0,848163306713104;0,00612882943823934;0,00269311992451549;-4,68406963348389;-3,90729308128357
0,00269711995497346;-0,219398587942123;-0,00132516224402934;0,866443276405335;0,00626103673130274;0,00269711995497346;-4,72654628753662;-3,94917464256287
0,00270111998543143;-0,221562027931213;-0,00134647847153246;0,88361519575119;0,00641789007931948;0,00270111998543143;-4,766037940979;-3,98811650276184
0,00270512001588941;-0,223560616374016;-0,00135980115737766;0,899628341197967;0,00653113564476371;0,00270512001588941;-4,80251884460449;-4,0240912437439
0,00270912004634738;-0,225393205881119;-0,00137845287099481;0,914437770843506;0,00666886102408171;0,00270912004634738;-4,83596658706665;-4,05707788467407
0,00271312007680535;-0,227058470249176;-0,00138999917544425;0,92799985408783;0,00676646456122398;0,00271312007680535;-4,86635971069336;-4,08705234527588
0,00271712010726333;-0,228555455803871;-0,00140421011019498;0,940276741981506;0,00687445607036352;0,00271712010726333;-4,89367914199829;-4,11399841308594
0,00272111990489066;-0,229883059859276;-0,00141398003324866;0,951232016086578;0,00695070205256343;0,00272111990489066;-4,91790771484375;-4,13789510726929
0,00272511993534863;-0,231040567159653;-0,0014255263376981;0,9608353972435;0,00704178819432855;0,00272511993534863;-4,93903017044067;-4,15873003005981
0,0027291199658066;-0,23202708363533;-0,00143263174686581;0,969058275222778;0,00710054719820619;0,0027291199658066;-4,95703268051147;-4,1764874458313
0,00273311999626458;-0,232842117547989;-0,00144151353742927;0,975878179073334;0,00716452393680811;0,00273311999626458;-4,97190427780151;-4,19115829467773
0,00273712002672255;-0,233484998345375;-0,00144506630022079;0,981274425983429;0,00720519246533513;0,00273712002672255;-4,98363590240479;-4,20273017883301
0,00274112005718052;-0,233955442905426;-0,00145039532799274;0,985232710838318;0,00724140694364905;0,00274112005718052;-4,9922194480896;-4,21119785308838
0,0027451200876385;-0,234253019094467;-0,00145217170938849;0,987740635871887;0,00725881615653634;0,0027451200876385;-4,99764966964722;-4,21655464172363
0,00274911988526583;-0,234377667307854;-0,00145394809078425;0,988792061805725;0,00727165536954999;0,00274911988526583;-4,99992370605469;-4,21879816055298
0,0027531199157238;-0,234329178929329;-0,00145128357689828;0,988382935523987;0,00725606689229608;0,0027531199157238;-4,99903917312622;-4,21792507171631
0,00275711994618177;-0,234107702970505;-0,00145217170938849;0,986515462398529;0,00725496420636773;0,00275711994618177;-4,99499750137329;-4,21393871307373
0,00276111997663975;-0,233713254332542;-0,00144595443271101;0,983193933963776;0,00721121393144131;0,00276111997663975;-4,98780059814453;-4,20683860778809
0,00276512000709772;-0,233146235346794;-0,00144328991882503;0,978428959846497;0,0071820137090981;0,00276512000709772;-4,97745370864868;-4,19663238525391
0,00276912003755569;-0,232406854629517;-0,00143529637716711;0,972233057022095;0,00712467543780804;0,00276912003755569;-4,96396255493164;-4,1833233833313
0,00277312006801367;-0,231495752930641;-0,00142996723297983;0,964625120162964;0,00707722129300237;0,00277312006801367;-4,94733619689941;-4,16692352294922
0,00277712009847164;-0,230413362383842;-0,0014184209285304;0,955625712871551;0,00699257524684072;0,00277712009847164;-4,92758512496948;-4,1474404335022
0,00278111989609897;-0,229160532355309;-0,00140953913796693;0,945261895656586;0,00691335508599877;0,00278111989609897;-4,90472173690796;-4,12488985061646
0,00278511992655694;-0,227737933397293;-0,00139444007072598;0,933562159538269;0,00680231768637896;0,00278511992655694;-4,87875986099243;-4,09928274154663
0,00278911995701492;-0,226146623492241;-0,00138378201518208;0,920561254024506;0,00671094842255116;0,00278911995701492;-4,84971714019775;-4,07063913345337
0,00279311998747289;-0,224387481808662;-0,00136601843405515;0,906295359134674;0,00657922634854913;0,00279311998747289;-4,81761074066162;-4,03897476196289
0,00279712001793087;-0,222461819648743;-0,00135269574820995;0,890806615352631;0,00646737171337009;0,00279712001793087;-4,78246164321899;-4,00431251525879
0,00280112004838884;-0,220370709896088;-0,00133226765319705;0,874138474464417;0,00632073963060975;0,00280112004838884;-4,74429178237915;-3,96667265892029
0,00280512007884681;-0,218115672469139;-0,00131628045346588;0,856339991092682;0,00619413005188108;0,00280512007884681;-4,70312547683716;-3,92608189582825
0,00280912010930479;-0,215698018670082;-0,00129407597705722;0,837461411952972;0,00602936511859298;0,00280912010930479;-4,65898847579956;-3,88256430625916
0,00281311990693212;-0,213119462132454;-0,00127453601453453;0,817558288574219;0,00587607407942414;0,00281311990693212;-4,61190891265869;-3,83615016937256
0,00281711993739009;-0,210381537675858;-0,0012496670242399;0,796687006950378;0,00569926248863339;0,00281711993739009;-4,5619158744812;-3,78686761856079
0,00282111996784806;-0,207486167550087;-0,00122923892922699;0,774909198284149;0,00554290320724249;0,00282111996784806;-4,50904178619385;-3,73475122451782
0,00282511999830604;-0,204435110092163;-0,0012025935575366;0,752286791801453;0,00535548804327846;0,00282511999830604;-4,4533200263977;-3,67983198165894
0,00282912002876401;-0,201230466365814;-0,00117950094863772;0,728886663913727;0,0051845065318048;0,00282912002876401;-4,39478492736816;-3,62214851379395
0,00283312005922198;-0,197874218225479;-0,00115107919555157;0,704775631427765;0,0049881967715919;0,00283312005922198;-4,33347415924072;-3,56173586845398
0,00283712008967996;-0,194368675351143;-0,00112621020525694;0,680025219917297;0,00480860937386751;0,00283712008967996;-4,2694263458252;-3,49863600730896
0,00284111988730729;-0,190715983510017;-0,00109512393828481;0,654706597328186;0,00460317591205239;0,00284111988730729;-4,20268154144287;-3,43288779258728
0,00284511991776526;-0,186918720602989;-0,00106936681549996;0,628894925117493;0,00441876379773021;0,00284511991776526;-4,13328266143799;-3,36453676223755
0,00284911994822323;-0,182979181408882;-0,00103650416713208;0,602664887905121;0,0042100939899683;0,00284911994822323;-4,06127309799194;-3,29362535476685
0,00285311997868121;-0,178900152444839;-0,00100808253046125;0,576094746589661;0,0040187262929976;0,00285311997868121;-3,98669815063477;-3,22020268440247
0,00285712000913918;-0,174684137105942;-0,000976108072791249;0,549261808395386;0,00381610938347876;0,00285712000913918;-3,90960502624512;-3,14431428909302
0,00286112003959715;-0,170334085822105;-0,000946798187214881;0,522246658802032;0,00362521875649691;0,00286112003959715;-3,83004260063171;-3,06601357460022
0,00286512007005513;-0,16585274040699;-0,000912159215658903;0,495128333568573;0,00341894198209047;0,00286512007005513;-3,74806118011475;-2,98534917831421
0,0028691201005131;-0,161243215203285;-0,000881073006894439;0,467988759279251;0,00322844530455768;0,0028691201005131;-3,6637122631073;-2,90237784385681
0,00287311989814043;-0,156508445739746;-0,000845989969093353;0,440908074378967;0,00302585866302252;0,00287311989814043;-3,57704949378967;-2,81715202331543
0,0028771199285984;-0,151651754975319;-0,000815347768366337;0,413968592882156;0,00284418929368258;0,0028771199285984;-3,48812699317932;-2,72973155975342
0,00288111995905638;-0,146676257252693;-0,000779376539867371;0,387250602245331;0,00264678034000099;0,00288111995905638;-3,39700150489807;-2,64017248153687
0,00288511998951435;-0,141585469245911;-0,000747402140405029;0,360836029052734;0,00247013545595109;0,00288511998951435;-3,30373048782349;-2,54853844642639
0,00288912001997232;-0,136382713913918;-0,000710542721208185;0,334804385900497;0,00227950839325786;0,00288912001997232;-3,2083728313446;-2,45488882064819
0,0028931200504303;-0,131071716547012;-0,000679012387990952;0,309236288070679;0,00211241119541228;0,0028931200504303;-3,11098837852478;-2,35929083824158
0,00289712008088827;-0,125655978918076;-0,000642152968794107;0,284209638834;0,00193437479902059;0,00289712008088827;-3,01163935661316;-2,26180768013
0,00290112011134625;-0,120139472186565;-0,000610622635576874;0,259802877902985;0,00177774752955884;0,00290112011134625;-2,91038775444031;-2,16251063346863
0,00290511990897357;-0,1145259141922;-0,000573763274587691;0,23609134554863;0,00161036476492882;0,00290511990897357;-2,80729818344116;-2,06146645545959
0,00290911993943155;-0,108819536864758;-0,000542232941370457;0,213150441646576;0,00146516272798181;0,00290911993943155;-2,70243525505066;-1,9587516784668
0,00291311996988952;-0,103024296462536;-0,000505817588418722;0,191052094101906;0,0013120734365657;0,00291311996988952;-2,59586548805237;-1,85443723201752
0,0029171200003475;-0,0971447229385376;-0,00047384318895638;0,169867753982544;0,00117790338117629;0,0029171200003475;-2,4876561164856;-1,74860501289368
0,00292112003080547;-0,0911851227283478;-0,000438316055806354;0,14966507256031;0,00104315055068582;0,00292112003080547;-2,37787532806396;-1,64133214950562
0,00292512006126344;-0,0851504281163216;-0,00040678572258912;0,130510717630386;0,000921918719541281;0,00292512006126344;-2,26659274101257;-1,53270769119263
0,00292912009172142;-0,0790453404188156;-0,000372146751033142;0,112466990947723;0,00080109853297472;0,00292912009172142;-2,15387868881226;-1,422816157341
0,00293311988934875;-0,0728754699230194;-0,000341504608513787;0,095595009624958;0,000696420494932681;0,00293311988934875;-2,03980398178101;-1,3117583990097
0,00293711991980672;-0,0666461661458015;-0,000307531765429303;0,0799507945775986;0,000591880991123617;0,00293711991980672;-1,92444097995758;-1,19963097572327
0,00294111995026469;-0,0603640340268612;-0,000277777813607827;0,0655887052416801;0,000502147653605789;0,00294111995026469;-1,8078625202179;-1,08655261993408
0,00294511998072267;-0,0540358275175095;-0,000244915194343776;0,0525576733052731;0,000413841218687594;0,00294511998072267;-1,69014203548431;-0,972644925117493
0,00294912001118064;-0,0476700216531754;-0,000215827356441878;0,0409037545323372;0,000339049205649644;0,00294912001118064;-1,57135415077209;-0,858060359954834
0,00295312004163861;-0,0412762239575386;-0,000183852927875705;0,0306670796126127;0,0002668293309398;0,00295312004163861;-1,45157372951508;-0,742972016334534
0,00295712007209659;-0,0348675549030304;-0,000156319394591264;0,0218834355473518;0,000207835211767815;0,00295712007209659;-1,33087646961212;-0,627615988254547
0,00296112010255456;-0,0284613650292158;-0,00012545520439744;0,0145808877423406;0,000151660933624953;0,00296112010255456;-1,20933854579926;-0,512304544448853
0,00296511990018189;-0,0220869015902281;-9,9475983006414E-5;0,00878096185624599;0,000108073792944197;0,00296511990018189;-1,08703672885895;-0,397564232349396
0,00296911993063986;-0,0157869216054678;-7,01660974300466E-5;0,004486083984375;6,7689958086703E-5;0,00296911993063986;-0,964048445224762;-0,284164577722549
0,00297311996109784;-0,00968126952648163;-4,56301677331794E-5;0,00168708548881114;3,82724247174338E-5;0,00297311996109784;-0,840451180934906;-0,174262836575508
0,00297711999155581;-0,00407665688544512;-1,88737922144355E-5;0,000299144361633807;1,35773861984489E-5;0,00297711999155581;-0,71632307767868;-0,073379822075367
0,00298112002201378;-0,000428972736699507;-1,77635683940025E-6;3,31231672134891E-6;1,05811818684742E-6;0,00298112002201378;-0,59174257516861;-0,00772150885313749
0,00298512005247176;-1,77969035064507E-8;4,99600355396978E-6;5,70113609302931E-15;-2,33711079999921E-6;0,00298512005247176;-0,46678826212883;-3,2034427022154E-7
0,00298912008292973;2,03018248612352E-6;2,49800177698489E-6;7,41895295197636E-11;-8,55007328937063E-7;0,00298912008292973;-0,341539114713669;3,65432824764866E-5
0,0029931201133877;4,9268332986685E-6;5,32907051820075E-6;4,36926356206513E-10;-1,15267312139622E-6;0,0029931201133877;-0,216074258089066;8,86830021045171E-5
0,00299711991101503;2,21022287405503E-6;2,63677975453902E-6;8,79315301127725E-11;-2,38622845927239E-7;0,00299711991101503;-0,0904729291796684;3,9784012187738E-5
0,00300111994147301;5,09954179506167E-6;5,53029849470477E-6;4,6809589537844E-10;1,94779502749043E-7;0,00300111994147301;0,0351855456829071;9,17917495826259E-5
0,00300511997193098;2,46007789428404E-6;2,88657975033857E-6;1,08935693798884E-10;4,64907714103902E-7;0,00300511997193098;0,160821795463562;4,42814016423654E-5
0,00300912000238895;5,43439546163427E-6;5,88418197366991E-6;5,31587718288762E-10;1,68974941061606E-6;0,00300912000238895;0,28635647892952;9,78191164904274E-5
0,00301312003284693;3,79398716177093E-6;3,5527136788005E-6;2,59098076327291E-10;1,47239074976824E-6;0,00301312003284693;0,411710292100906;6,82917670928873E-5
